school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,repeated,data_perimeter
MS,F,18,Urban,>3,Married,4,4,health,health,reputation,father,1,2,1,true,true,false,true,true,true,true,true,2,4,4,1,1,4,15,1,train
MS,M,18,Urban,<=3,Married,4,3,teacher,services,course,mother,2,1,0,false,false,true,true,true,true,true,false,4,2,3,1,2,1,8,0,train
MS,M,17,Urban,<=3,Divorced,4,1,services,other,home,mother,2,1,0,false,false,true,true,true,true,true,true,4,5,4,2,4,5,30,0,validation
MS,M,17,Urban,<=3,Divorced,3,2,teacher,services,home,mother,1,1,1,false,false,false,false,true,true,true,false,4,4,4,3,4,3,19,0,train
MS,F,18,Rural,<=3,Married,1,1,at_home,other,reputation,mother,2,4,0,false,true,true,true,true,true,false,false,5,2,2,1,1,3,1,0,train
MS,F,18,Urban,>3,Married,1,1,other,other,home,mother,2,2,0,true,false,false,true,true,true,true,false,5,4,4,1,1,4,4,0,validation
MS,F,17,Urban,>3,Married,2,2,other,other,course,mother,1,2,0,false,true,false,false,false,true,true,false,5,4,5,1,2,5,4,0,train
MS,M,17,Urban,>3,Married,1,1,other,other,reputation,father,1,2,0,false,false,true,false,false,true,true,false,4,3,3,1,2,4,2,0,train
MS,F,18,Urban,>3,Married,2,2,at_home,at_home,other,mother,1,3,0,false,true,true,false,true,true,true,false,4,3,3,1,2,2,5,0,validation
MS,F,17,Urban,>3,Married,1,1,services,teacher,reputation,mother,1,3,0,false,true,true,false,true,true,true,false,4,3,3,1,1,3,6,0,train
MS,M,18,Urban,>3,Married,2,1,services,services,reputation,mother,1,3,0,false,false,true,true,true,true,true,false,4,2,4,1,3,2,6,0,validation
MS,M,18,Urban,<=3,Divorced,4,4,teacher,teacher,reputation,mother,1,2,0,false,true,true,true,true,true,true,false,5,4,3,1,1,2,9,0,train
MS,M,18,Urban,>3,Married,4,2,teacher,other,home,mother,1,2,0,false,true,true,true,true,true,true,true,4,3,2,1,4,5,11,0,train
MS,F,17,Urban,>3,Married,4,3,health,services,reputation,mother,1,3,0,false,true,true,false,true,true,true,false,4,2,2,1,2,3,0,0,train
MS,F,18,Urban,<=3,Married,2,1,services,at_home,reputation,mother,1,2,1,false,false,false,false,true,true,true,true,5,4,3,1,1,5,12,0,train
MS,F,17,Rural,<=3,Married,3,1,services,other,reputation,mother,2,4,0,false,true,true,false,true,true,false,false,3,1,2,1,1,3,6,0,train
MS,M,18,Rural,<=3,Married,3,2,services,other,reputation,mother,2,3,0,false,true,true,true,true,true,true,false,5,4,2,1,1,4,8,0,train
MS,M,17,Urban,>3,Married,3,3,health,other,home,mother,1,1,0,false,true,true,false,true,true,true,false,4,4,3,1,3,5,4,0,train
MS,F,19,Urban,>3,Married,4,4,health,other,reputation,other,2,2,0,false,true,true,true,true,true,true,false,2,3,4,2,3,2,0,0,train
MS,F,18,Urban,<=3,Married,4,3,other,other,home,other,2,2,0,false,true,true,false,true,true,true,true,4,4,5,1,2,2,10,0,validation
MS,F,18,Urban,>3,Married,4,3,other,other,reputation,father,1,4,0,false,true,true,false,true,true,true,false,4,3,3,1,1,3,0,0,train
MS,M,18,Urban,<=3,Married,4,4,teacher,teacher,home,mother,1,1,0,false,true,true,false,true,true,true,true,1,4,2,2,2,1,5,0,validation
MS,M,16,Urban,>3,Married,3,1,other,other,reputation,father,2,4,0,false,true,true,false,true,true,true,false,4,3,2,1,1,5,0,0,train
MS,M,15,Urban,>3,Married,4,2,other,other,course,mother,1,4,0,false,false,false,false,true,true,true,false,3,3,3,1,1,3,0,0,train
MS,F,15,Rural,>3,Married,1,1,other,other,reputation,mother,1,2,2,true,true,false,false,false,true,true,true,3,3,4,2,4,5,2,1,train
MS,M,16,Urban,>3,Married,3,1,other,other,reputation,mother,1,1,0,false,false,false,true,true,true,false,false,5,3,2,2,2,5,2,0,validation
MS,F,16,Urban,>3,Married,3,3,other,services,home,mother,1,2,0,true,true,true,true,true,true,true,false,4,3,3,2,4,5,54,0,train
MS,M,15,Urban,>3,Married,4,3,teacher,other,home,mother,1,2,0,false,true,true,true,true,true,true,false,4,3,3,2,3,5,6,0,train
MS,M,15,Urban,>3,Married,4,0,teacher,other,course,mother,2,4,0,false,false,false,true,true,true,true,false,3,4,3,1,1,1,8,0,train
MS,F,16,Urban,>3,Married,2,2,other,other,reputation,mother,1,4,0,false,false,true,false,true,true,true,true,5,2,3,1,3,3,0,0,validation
MS,M,17,Urban,>3,Married,2,1,other,other,home,mother,2,1,3,true,true,false,true,true,false,true,false,4,5,1,1,1,3,2,1,train
MS,F,16,Urban,>3,Married,3,4,at_home,other,course,mother,1,2,0,false,true,false,false,true,true,true,false,2,4,3,1,2,3,12,0,train
MS,M,15,Urban,>3,Married,2,3,other,services,course,father,1,1,0,true,true,true,true,false,true,true,true,3,2,2,1,3,3,2,0,train
MS,M,15,Urban,>3,Married,2,3,other,other,home,mother,1,3,0,true,false,true,false,false,true,true,false,5,3,2,1,2,5,4,0,train
MS,F,15,Urban,<=3,Married,3,2,services,other,reputation,mother,1,2,0,false,true,true,false,true,true,true,false,4,4,4,1,1,5,10,0,validation
MS,M,15,Urban,<=3,Married,2,2,services,services,home,mother,2,2,0,false,false,true,true,true,true,true,false,5,3,3,1,3,4,4,0,train
MS,F,15,Urban,>3,Married,1,1,other,other,home,father,1,2,0,false,true,false,true,false,true,true,false,4,3,2,2,3,4,2,0,train
MS,F,15,Urban,>3,Married,4,4,services,services,reputation,father,2,2,2,false,false,true,false,true,true,true,true,4,4,4,2,3,5,6,1,train
MS,F,16,Urban,<=3,Married,2,2,at_home,other,course,mother,1,2,0,false,true,false,false,true,true,false,false,4,3,4,1,2,2,4,0,train
MS,F,15,Urban,>3,Married,4,2,other,other,reputation,mother,1,3,0,false,true,false,true,true,true,true,false,5,3,3,1,3,1,4,0,train
MS,M,16,Urban,>3,Married,2,2,services,other,reputation,father,2,2,1,false,false,true,true,false,true,true,false,4,4,2,1,1,3,12,0,train
MS,M,16,Urban,<=3,Divorced,4,4,teacher,health,reputation,mother,1,2,0,false,true,false,false,true,true,false,false,4,1,3,3,5,5,18,0,train
MS,F,16,Urban,>3,Married,3,3,other,other,home,mother,1,3,0,false,true,true,false,true,true,true,true,4,3,3,1,3,4,0,0,train
MS,F,15,Urban,>3,Married,4,3,services,other,reputation,mother,1,1,0,false,false,true,true,true,true,true,false,4,5,5,1,3,1,4,0,train
MS,F,16,Urban,<=3,Married,3,1,other,other,home,father,1,2,0,true,true,false,false,true,true,false,false,3,3,3,2,3,2,4,1,validation
MS,F,16,Urban,>3,Married,4,2,teacher,services,home,mother,2,2,0,false,true,true,true,true,true,true,false,5,3,3,1,1,1,0,0,train
MS,M,15,Urban,<=3,Married,2,2,services,health,reputation,mother,1,4,0,false,true,false,true,true,true,true,false,4,3,4,1,1,4,6,0,train
MS,F,15,Rural,>3,Married,1,1,at_home,other,home,mother,2,4,1,true,true,true,true,true,true,true,false,3,1,2,1,1,1,2,0,validation
MS,M,16,Rural,>3,Married,4,3,services,other,reputation,mother,2,1,0,true,true,false,true,false,true,true,false,3,3,3,1,1,4,2,0,validation
MS,F,16,Urban,>3,Married,2,1,other,other,course,mother,1,2,0,false,true,true,false,true,true,false,true,4,3,5,1,1,5,2,0,train
MS,F,16,Urban,>3,Married,4,4,other,other,reputation,mother,1,1,0,false,false,false,true,false,true,true,false,5,3,4,1,2,1,6,0,train
MS,F,16,Urban,>3,Married,4,3,other,at_home,course,mother,1,3,0,true,true,true,false,true,true,true,false,5,3,5,1,1,3,0,1,validation
MS,M,16,Urban,>3,Married,4,4,services,services,other,mother,1,1,0,true,true,true,true,true,true,true,false,4,5,5,5,5,4,14,1,train
MS,M,16,Urban,>3,Married,4,4,services,teacher,other,father,1,3,0,false,true,false,true,true,true,true,true,4,4,3,1,1,4,0,0,train
MS,M,15,Urban,>3,Married,4,4,services,other,course,mother,1,1,0,false,true,false,true,false,true,true,false,5,3,3,1,1,5,4,0,validation
MS,F,15,Urban,>3,Married,3,2,services,other,home,mother,2,2,0,true,true,true,false,true,true,true,false,4,3,5,1,1,2,26,1,validation
MS,M,15,Urban,>3,Divorced,3,4,services,other,course,mother,1,2,0,false,true,true,true,true,true,true,false,5,4,4,1,1,1,0,0,validation
RC,F,17,Urban,>3,Married,4,4,teacher,teacher,course,mother,2,3,0,false,true,true,false,false,true,true,true,4,3,3,1,2,4,4,0,train
RC,F,18,Urban,>3,Married,3,3,services,services,home,mother,1,2,0,false,false,false,true,true,true,true,false,5,3,4,1,1,4,0,1,train
RC,F,18,Urban,<=3,Married,2,2,other,other,home,other,1,2,0,false,false,false,true,false,true,true,true,4,3,3,1,1,2,0,1,train
RC,F,17,Urban,>3,Married,4,4,other,teacher,course,mother,1,1,0,true,true,false,false,true,true,false,true,4,2,1,1,1,4,0,1,train
RC,M,15,Rural,>3,Married,2,3,at_home,services,course,mother,1,2,0,true,false,true,true,true,true,false,false,4,4,4,1,1,1,2,1,validation
RC,M,17,Rural,<=3,Married,1,2,other,other,reputation,mother,1,1,0,false,false,false,false,true,true,false,false,2,2,2,3,3,5,8,0,train
RC,F,18,Rural,>3,Married,1,1,at_home,other,course,mother,3,1,3,false,true,false,true,false,true,false,false,5,2,5,1,5,4,6,1,train
RC,M,16,Urban,>3,Married,3,3,other,services,course,father,1,2,1,false,true,true,false,true,true,true,true,4,5,5,4,4,5,4,1,train
RC,M,17,Rural,<=3,Married,2,1,at_home,other,course,mother,2,1,2,false,false,false,true,true,false,true,true,3,3,2,2,2,5,0,1,train
RC,M,16,Urban,<=3,Married,1,2,other,other,course,mother,2,1,1,false,false,false,true,true,true,false,false,4,4,4,2,4,5,0,1,train
RC,M,17,Urban,>3,Married,1,3,at_home,services,course,father,1,1,0,false,false,false,false,true,false,true,false,5,3,3,1,4,2,2,1,train
RC,M,16,Urban,>3,Married,3,2,services,services,course,mother,2,1,1,false,true,false,true,false,false,false,false,4,5,2,1,1,2,16,1,validation
RC,F,16,Urban,>3,Married,4,2,health,services,home,father,1,2,0,false,false,true,false,true,true,true,true,4,2,3,1,1,3,0,0,train
RC,M,16,Urban,>3,Married,1,0,other,other,reputation,mother,2,2,0,false,true,true,true,true,true,true,true,4,3,2,1,1,3,2,1,train
RC,M,17,Urban,<=3,Married,4,4,teacher,other,reputation,mother,1,2,0,false,true,true,true,true,true,true,false,4,4,4,1,3,5,0,1,train
RC,F,16,Urban,>3,Married,1,3,at_home,services,home,mother,1,2,3,false,false,false,true,false,true,true,true,4,3,5,1,1,3,0,1,train
RC,F,16,Urban,<=3,Married,3,3,other,other,reputation,mother,2,2,0,false,true,true,true,true,true,true,false,4,4,5,1,1,4,4,1,train
RC,M,17,Urban,<=3,Married,4,3,teacher,other,course,mother,2,2,0,false,false,true,true,true,true,true,false,4,4,4,4,4,4,4,1,train
RC,F,16,Urban,>3,Married,2,2,services,other,reputation,mother,2,2,0,false,false,true,true,false,true,true,false,3,4,4,1,4,5,2,0,train
RC,M,17,Urban,>3,Married,3,3,other,other,reputation,father,1,2,0,false,false,false,true,false,true,true,false,4,3,4,1,4,4,4,1,train
RC,M,16,Rural,>3,Married,4,2,teacher,services,other,mother,1,1,0,false,true,false,true,true,true,true,true,4,3,3,3,4,3,10,1,validation
RC,M,17,Urban,>3,Married,4,3,other,other,course,mother,1,2,0,false,true,false,true,true,true,true,true,5,2,3,1,1,2,4,1,train
RC,M,16,Urban,>3,Married,4,3,teacher,other,home,mother,1,2,0,false,true,true,true,true,true,true,false,3,4,3,2,3,3,10,1,validation
RC,F,16,Urban,>3,Married,3,2,other,other,reputation,mother,1,2,0,false,true,true,false,true,true,true,false,1,2,2,1,2,1,14,1,validation
RC,M,17,Urban,>3,Married,3,3,services,services,other,mother,1,2,0,false,true,false,true,true,true,true,true,4,3,4,2,3,4,12,1,train
RC,M,16,Urban,>3,Married,1,2,services,services,other,mother,1,1,0,false,true,true,true,true,true,true,true,3,3,3,1,2,3,2,1,validation
RC,M,16,Urban,<=3,Married,2,1,other,other,course,mother,1,2,0,false,false,true,true,true,true,true,true,4,2,3,1,2,5,0,1,validation
RC,F,17,Rural,>3,Divorced,3,2,other,other,home,mother,1,2,0,false,true,true,false,true,true,true,false,4,3,3,2,3,2,4,1,train
RC,M,18,Urban,>3,Married,4,4,teacher,services,home,father,1,2,1,false,true,false,true,true,true,true,false,4,3,3,2,2,2,0,1,train
RC,M,18,Urban,<=3,Married,3,4,services,other,home,mother,1,2,0,false,false,false,true,true,true,true,true,4,3,3,1,3,5,11,0,validation
RC,F,17,Urban,>3,Divorced,2,2,at_home,at_home,home,father,1,2,1,false,true,false,false,true,true,true,true,3,3,1,1,2,4,0,1,train
RC,M,18,Urban,>3,Married,4,3,teacher,other,course,mother,1,3,0,false,true,true,false,true,true,true,true,5,4,5,2,3,5,0,1,validation
RC,M,19,Rural,>3,Married,1,1,other,services,home,other,3,2,3,false,false,false,false,true,true,true,false,5,4,4,3,3,2,8,1,validation
RC,M,17,Urban,>3,Married,3,3,health,other,course,mother,2,2,0,false,true,true,false,true,true,true,false,4,5,4,2,3,3,2,0,validation
RC,M,18,Urban,<=3,Married,1,3,at_home,services,course,mother,1,1,1,false,false,false,false,true,false,true,true,4,3,3,2,3,3,7,1,validation
RC,M,17,Rural,>3,Married,4,3,services,other,home,mother,2,2,0,false,true,true,true,false,true,true,true,4,5,5,1,3,2,4,0,validation
RC,F,18,Urban,>3,Married,3,3,services,services,course,father,1,2,0,false,true,false,false,true,true,false,true,5,3,4,1,1,5,0,1,train
RC,F,17,Urban,<=3,Divorced,3,2,services,other,reputation,mother,2,2,0,false,false,false,false,true,true,false,true,1,2,3,1,2,5,2,1,train
RC,M,18,Urban,<=3,Married,1,1,other,services,home,father,2,1,0,false,false,false,false,false,true,true,true,3,3,2,1,2,3,4,0,train
RC,F,18,Urban,>3,Married,3,3,services,services,other,mother,2,2,0,false,true,false,false,true,true,true,true,4,3,2,1,3,3,0,1,train
RC,M,18,Rural,>3,Married,1,3,at_home,other,course,mother,2,2,0,false,true,true,false,true,true,false,false,3,3,4,2,4,3,4,0,train
RC,M,18,Urban,<=3,Married,4,4,teacher,services,other,mother,2,3,0,false,false,true,false,true,true,true,true,4,2,2,2,2,5,0,1,validation
RC,F,17,Rural,>3,Married,1,1,other,services,reputation,mother,3,1,1,false,true,true,false,true,true,true,true,5,2,1,1,2,1,0,1,train
RC,F,18,Rural,>3,Married,4,4,other,teacher,other,father,3,2,0,false,true,true,false,false,true,true,true,3,2,2,4,2,5,10,1,validation
RC,F,19,Urban,<=3,Married,3,2,services,services,home,other,2,2,2,false,false,false,true,true,true,false,true,3,2,2,1,1,3,4,1,train
RC,F,17,Urban,>3,Married,2,2,other,at_home,home,mother,1,3,0,false,false,false,true,true,true,false,true,3,4,3,1,1,3,8,1,train
RC,F,16,Urban,>3,Married,2,3,services,services,course,mother,1,2,0,false,false,false,false,true,true,true,false,4,3,3,1,1,2,10,0,train
RC,M,16,Rural,>3,Married,3,3,services,services,reputation,mother,1,1,0,false,true,false,true,true,true,true,false,4,3,2,3,4,5,8,1,validation
RC,M,16,Urban,>3,Married,2,3,other,other,home,father,2,1,0,false,false,false,false,true,true,true,false,5,3,3,1,1,3,0,0,train
RC,M,17,Urban,>3,Married,4,4,services,teacher,home,mother,1,1,0,false,false,false,false,true,true,true,false,5,2,3,1,2,5,4,0,validation
RC,F,16,Urban,>3,Married,4,3,health,other,home,mother,1,2,0,false,true,false,true,true,true,true,false,4,3,5,1,5,2,2,1,validation
RC,F,17,Urban,>3,Married,1,1,other,other,course,mother,1,2,0,false,true,true,false,false,true,false,false,4,4,4,1,3,1,4,1,train
RC,F,16,Urban,>3,Divorced,3,1,services,other,course,mother,1,2,3,false,true,true,false,true,true,true,false,2,3,3,2,2,4,5,1,validation
RC,F,16,Urban,>3,Married,4,3,teacher,other,other,mother,1,2,0,false,false,true,true,true,true,true,true,1,3,2,1,1,1,10,1,validation
RC,F,16,Urban,>3,Divorced,2,2,other,other,reputation,mother,1,2,0,true,true,true,false,true,true,true,false,3,3,4,1,1,4,0,1,validation
RC,M,18,Urban,>3,Married,2,2,services,other,home,mother,1,2,1,false,true,true,true,true,true,true,false,4,4,4,2,4,5,15,1,train
RC,M,18,Urban,<=3,Married,3,3,services,health,home,father,1,2,1,false,true,true,false,true,true,true,false,3,2,4,2,4,4,13,1,validation
RC,F,16,Urban,>3,Married,2,3,services,teacher,other,mother,1,2,0,true,false,false,false,true,true,true,false,2,3,1,1,1,3,2,0,train
RC,M,18,Urban,>3,Married,2,2,other,other,home,mother,2,2,0,false,true,true,false,true,true,true,false,3,3,3,5,5,4,0,1,train
RC,F,18,Rural,>3,Married,1,1,other,other,home,mother,4,3,0,false,false,false,false,true,true,true,false,4,3,2,1,2,4,2,1,validation
RC,F,18,Rural,<=3,Married,4,4,teacher,services,course,mother,1,2,0,false,false,true,true,true,true,true,false,5,4,3,3,4,2,4,1,train
RC,F,17,Rural,>3,Married,3,1,at_home,other,reputation,mother,1,2,0,false,true,true,true,false,true,true,false,4,5,4,2,3,1,17,1,train
RC,M,18,Urban,>3,Married,4,4,teacher,teacher,home,father,1,2,0,false,false,true,true,false,true,true,false,3,2,4,1,4,2,4,0,train
RC,M,18,Rural,>3,Married,2,1,other,other,other,mother,2,1,0,false,false,false,true,false,true,true,true,4,4,3,1,3,5,5,0,train
RC,M,17,Urban,>3,Married,2,3,other,services,home,father,2,2,0,false,false,false,true,true,true,true,false,4,4,3,1,1,3,2,1,validation
RC,M,19,Rural,>3,Married,1,1,other,services,other,mother,2,1,1,false,false,false,false,true,true,false,false,4,3,2,1,3,5,0,1,train
RC,M,18,Rural,>3,Married,4,2,other,other,home,father,2,1,1,false,false,true,false,true,true,false,false,5,4,3,4,3,3,14,1,train
RC,F,19,Rural,>3,Married,2,3,services,other,course,mother,1,3,1,false,false,false,true,false,true,true,false,5,4,2,1,2,5,0,1,train
RC,F,18,Urban,<=3,Married,3,1,teacher,services,course,mother,1,2,0,false,true,true,false,true,true,true,false,4,3,4,1,1,1,0,1,train
RC,M,20,Urban,<=3,Divorced,2,2,services,services,course,other,1,2,2,false,true,true,false,true,true,false,false,5,5,4,4,5,4,11,1,validation
RC,M,17,Urban,<=3,Married,3,1,services,services,course,mother,2,1,0,false,false,false,false,false,true,true,false,2,4,5,3,4,2,3,1,train
RC,F,18,Urban,>3,Divorced,4,4,at_home,teacher,course,mother,2,2,0,true,false,false,false,true,true,false,false,4,3,4,1,1,3,6,1,train
RC,F,15,Urban,<=3,Married,1,1,at_home,other,other,mother,1,2,3,true,false,true,false,true,true,true,false,4,3,2,2,3,3,10,1,train
RC,M,16,Urban,<=3,Married,2,2,other,other,home,mother,1,2,0,false,false,false,false,true,true,true,false,4,4,4,1,1,3,0,1,train
RC,F,17,Urban,>3,Divorced,4,4,other,teacher,home,mother,2,2,0,true,true,false,false,true,true,false,false,4,1,4,1,1,1,6,1,validation
RC,M,15,Urban,<=3,Divorced,3,2,services,other,home,mother,1,2,0,false,true,true,false,true,true,true,false,4,2,2,1,1,1,0,0,validation
RC,M,15,Urban,>3,Married,3,4,other,other,home,mother,1,2,0,false,true,true,true,true,true,true,false,5,5,1,1,1,5,0,0,validation
RC,F,15,Urban,>3,Married,4,4,teacher,health,reputation,mother,1,2,0,false,true,true,false,true,true,true,false,3,3,3,1,2,2,0,0,validation
RC,M,15,Urban,<=3,Married,4,4,health,services,course,father,1,1,0,false,true,true,true,true,true,true,false,4,3,3,1,3,5,2,0,validation
RC,M,15,Urban,>3,Married,4,3,teacher,other,course,mother,2,2,0,false,true,true,false,true,true,true,false,5,4,3,1,2,3,2,0,validation
RC,M,15,Urban,>3,Divorced,2,2,other,other,home,other,1,3,0,false,true,false,false,true,true,true,true,4,5,2,1,1,3,0,0,validation
RC,F,16,Urban,>3,Married,4,4,teacher,services,home,mother,1,3,0,false,true,false,true,false,true,true,false,5,3,2,1,1,5,0,1,train
RC,F,18,Rural,>3,Married,3,1,other,other,reputation,mother,1,2,1,false,false,false,true,true,true,true,true,5,3,3,1,1,4,16,1,validation
RC,F,17,Urban,>3,Married,3,2,other,other,course,mother,1,2,0,false,false,false,true,false,true,true,false,5,3,4,1,3,3,10,1,train
RC,M,17,Urban,<=3,Married,2,3,services,services,reputation,father,1,2,0,false,true,true,false,false,true,true,false,5,3,3,1,3,3,2,0,train
RC,M,18,Urban,<=3,Married,2,1,at_home,other,course,mother,4,2,0,true,true,true,true,true,true,true,true,4,3,2,4,5,3,14,1,validation
RC,F,17,Urban,>3,Divorced,2,1,other,other,course,mother,2,3,0,false,false,false,true,true,true,true,true,3,2,3,1,2,3,10,1,train
RC,F,17,Urban,<=3,Married,4,3,health,other,reputation,father,1,2,0,false,false,false,true,true,true,true,true,3,2,3,1,2,3,14,0,validation
RC,M,16,Urban,>3,Married,4,4,health,other,reputation,father,1,2,0,false,true,true,true,true,true,true,false,4,2,4,2,4,1,2,0,train
RC,M,16,Urban,<=3,Married,1,1,other,other,home,mother,2,2,0,false,true,true,false,true,true,true,false,3,4,2,1,1,5,18,0,train
